    -16.7301     -20.1332     -19.7303     -24.6215     -19.6289     -22.2152     -16.2207      -13.913     -19.9756
     12.3237      8.36644      5.41249      12.1817      3.60765      15.8882       11.956      8.89315      13.6546
    -23.2808      -12.914     -21.5607     -14.7851     -12.3743     -14.5123     -17.6534     -12.7854     -9.96439
     1.49553     -3.62858      3.90536      5.70128      1.38662      2.34336      4.34388     0.966795     -1.41597
    -8.12633      1.26869     -8.46512       -8.405      4.31436     -8.58586     -13.6643     -2.71382     -15.2524
    -9.25746     -12.6876     -3.07274    -0.646868     -6.91084     -1.27528     -5.45629     -13.5915     -8.74539
     4.84455      10.6672        8.281      5.87667      3.38526      9.25095      5.09242      -2.5963      2.55739
    -7.09767     -8.28089     -17.4883      -15.803     -21.3135     -12.1476     -16.6774       -23.04     -10.0649
     6.97511      5.36308      12.0439     -1.98526      7.90108      10.3042      15.3702      6.13253      14.2148
    -21.9333     -21.9784     -26.4669      -30.118     -25.1552     -19.3165     -24.1766      -19.704     -22.6724
     9.12656      8.01638      8.91738      16.8531      11.4916      21.9326      6.18368      14.5328      3.23447
    -15.5703     -13.6969     -26.8255      -12.689     -10.3641     -13.8103     -18.4003     -20.7073     -17.9154
     13.8952      5.81175      15.9281      11.0986      12.2156     -3.20173      7.30865      16.5897      12.7878
    -11.6601     -19.0715      -27.231      -14.844     -22.1298     -13.2458     -22.0149     -1.88541     -22.7551
     5.73977      3.56742       7.6804      22.4923     -10.0039      8.50596      6.46476      5.00346      3.34921
    -19.0091     -9.85214      -1.3998     -14.0839     -15.1583     -13.1402     -11.3256     -7.91795     -18.3271
     11.8407     -7.18753      14.2992     -11.3319      4.97216      2.23009      10.6735     -4.32586      5.52563
    -3.28296     -4.28604     -9.14052     -20.9196    -0.159147     -24.3821     -1.63738     -16.6925     -12.3884
    -2.89458       8.1366     -3.68588     -2.49756       3.3093      -5.3224    -0.865392     -10.5272      7.05514
    0.266999     -1.46929     -20.1272     -10.9382     0.562952     -12.0307     -10.3111     -5.95665      10.6698
   -0.363612     -11.7563     -1.85118      7.65835     -12.2265      10.9335     -9.79589     -6.56513      9.22749
    -8.11765      10.0061     -4.85341     -2.08822     -19.2693     -1.12267     -9.70926      5.24297     -11.9653
    -13.3579     -7.39019     -0.67439     -1.22577      5.07032      2.84778    -0.837597     0.400734     -16.0163
    -13.6616     -12.9679     -1.46149     -5.02195   -0.0132442      -7.2047      5.94562       6.5005     -4.66669
      4.1064     -12.9597      11.0654      3.36403     -7.68148     -1.38103      1.76877      -6.5333      5.66553
    -12.4373    -0.363785     -2.65389     -6.66168       12.313       -8.586     -3.18543      3.13035     -7.53627
    -11.0931     -6.35693     -1.79578     -3.78658     -9.59033      4.70881      8.95056      -7.0395     -13.0228
    -11.9088     -8.30956     -15.7513     -9.52599     -6.54954     -6.84463     -3.44803      4.08885     -1.51206
     4.60103     -2.55528      7.69998     0.297257     -1.12929      2.98979    -0.430865     -2.98408    -0.899229
    -10.3792     -13.6439     -21.4309     -18.7351     -9.09109     -6.52154     -13.5098     -6.70568     -18.6971
     37.6887    -0.711331       4.4812      11.2503     -1.58323      1.13217      -2.1805      5.49495      2.73262
    -15.3223      0.44661      -2.4387     -9.07614     -17.5591     -12.7693     -25.9248      -14.843     -19.6845
    -14.1892      21.3165      2.86443        1.527      6.63459      -5.9774      5.44942      3.31987      17.0265
    -6.14726    -0.807442     -17.3018     -3.70667     -10.8449     -32.8475     -2.45535     -18.9854      6.55895
    -8.58813      1.65039      7.03031      8.79265      17.9478      8.43815     0.908155     -1.20837      12.9361
    -23.6201     -10.4807     -5.06295      -4.3291     0.791309     -13.3674      -16.866     -28.2254     -11.5254
     6.60142     -8.58247        6.024      9.86184      3.92472      17.4793       7.3853      15.5459     -10.7292
     2.91653     -27.5719     -15.4313     -6.99083     -24.3107     -4.15953     -15.2971      -5.6604     -13.4208
       20.53     0.771191     -5.04404     -1.68986      7.17337      5.50292      8.01238      1.83321      12.1045
    -14.9096     -19.5818     -2.10252     -13.8929      1.45511       9.2051     -4.57794     -7.38934     0.207507
     -2.1717      11.3371     -12.7042     -24.4241      12.0229       4.9533     -4.29999     -1.25163      7.90431
     8.54065         7.67      5.06017     -4.51437      5.53311       -10.92     -1.08076      6.15156     -6.61862
     1.21855      21.6196      2.14705     -5.33641     -9.44593     -16.9251     -16.7709       -2.885     -19.9102
     2.97145       2.3459    -0.430289      11.6931     -12.0627      6.46205      10.3338     -13.7389      4.15161
     1.81955     -32.0989     -19.9858      6.23519     -28.6845     -10.6556     -2.39632       -10.33     -24.9603
    -8.31279     -7.40712      12.0062     -5.95951      8.46838      14.2484     -3.62545      0.59984     -10.4891
     -18.874     -16.0274     -20.3857     -12.0351     -17.5904      4.46944     -17.0946     0.783637      11.7699
    -10.8162      35.7783     -5.40843      6.50013     -4.18306     -17.6989      -16.713      4.51418     -5.87343
    -4.21239      4.17741     -10.6916     0.813313     -4.85858     -32.0614     -2.49668     -7.13914     -5.37698
    -23.7957   -0.0447053     -2.24508     -23.9573      2.09393     -24.3085      19.1852      4.66503     -9.82705
    -1.84912     -5.57196      25.0659     -7.98487       2.5762      20.4025      11.2067     0.896239     -5.67421
     2.68344     -25.1833      12.7208     -12.5097     -23.9816      1.66317     -16.2904      6.51746     -25.4148
      20.465      14.5158     -15.8559      28.3106      4.49041      6.98753     -7.51022      2.03489     -5.36717
     12.0903     -18.6103     -14.1372      12.8713    -0.176152     -3.22423      11.1791     -15.7304     -2.37754
    -23.4814     -16.1702     -16.6892    -0.966397      30.8165     0.693048      25.2024     -7.96218      20.2573
     -2.3399      3.09141      13.3381     -14.2139     -5.47553     -4.60187     0.725839     -10.7531      5.19984
    -16.3609     -9.88746      20.2313     -2.21301     -3.00611     -5.46143     -6.28279      11.8028      5.18676
    -11.1132     -11.4758    -0.147609      -9.4119      2.07687      3.68177     -22.8483      4.06645      18.1575
     12.8404     -5.13815     -10.0768     -22.4323     -12.7754     -4.13704      8.48378      2.20211      9.70592
      14.559      -9.2502     -43.5635     -14.0792     -3.48585     -2.88537    -0.609926     -34.3196     -18.9024
     11.5819      3.82119     -1.90745      17.0892     -1.40604      3.27953     -8.13197     -27.0319     -23.7679
    -16.1738      13.3313      19.0293     -12.5247     -20.9822     -8.41915    -0.579739     0.599178      14.0087
    -9.21849        18.71      3.29196      5.35626       -12.75      6.24776     -18.9032      11.6053      14.9976
    -4.57579     -4.88893     -17.1835      17.9756      7.15824      1.18942     -9.13347      -4.8265     -3.33774
     2.86919     -12.3339     -23.2487   -0.0911692      15.0484     -13.0982     -19.4863     -1.25473      7.68212
    -5.21676      -4.6526      13.3179     -11.3005      -19.505     -7.27289      12.5546      12.3343     -28.1412
    -4.53528      12.6903      9.48249      7.85272     -16.9953      3.61795      21.3487      12.9005     -6.74104
     10.7809      15.5305      3.72763     -6.65801      1.36881      1.72935       2.8266     0.755312      18.9302
     20.5367     -7.09868     -11.4037     0.357204      8.68325     -11.1897     -22.7315     -9.25118      6.18865
    -2.88969      -5.5427     -17.1855      11.7879      1.21998     -9.39046      1.11365     -40.0871     -8.36376
    -29.7617    -0.142554     -1.16952     -19.8587     -4.25072      7.62069      26.9162     -23.9463     -14.8636
